outflow_id,customer_id,transaction_date,amount_usd,descriptor,transaction_type
OFL_CNB0002494_000002,CNB0002494,2025-02-26,40.58,COINBASE,ACH
OFL_CNB0002494_000010,CNB0002494,2025-02-26,1482.38,CRYPTO.COM,ACH
OFL_CNB0002494_000006,CNB0002494,2025-02-26,441.97,GEMINI,WIRE
OFL_CNB0002494_000044,CNB0002494,2025-02-26,86.63,GEMINI,ACH
OFL_CNB0002495_000000,CNB0002495,2024-08-03,73.49,BINANCE.US,ACH
OFL_CNB0002495_000008,CNB0002495,2024-08-10,158.42,CRYPTO.COM,ACH
OFL_CNB0002495_000010,CNB0002495,2024-10-11,304.7,KRAKEN,ACH
OFL_CNB0002495_000011,CNB0002495,2024-10-11,558.88,KRAKEN,WIRE
OFL_CNB0002495_000003,CNB0002495,2024-10-11,253.14,OTHER_EXCHANGE,ACH
OFL_CNB0002495_000001,CNB0002495,2024-10-11,66.97,KRAKEN,WIRE
OFL_CNB0002495_000012,CNB0002495,2024-10-11,224.71,CRYPTO.COM,WIRE
OFL_CNB0002495_000014,CNB0002495,2024-10-11,43.87,CRYPTO.COM,ACH
OFL_CNB0002495_000006,CNB0002495,2024-10-11,20.78,KRAKEN,ACH
OFL_CNB0002495_000007,CNB0002495,2024-10-11,481.71,KRAKEN,ACH
OFL_CNB0002495_000004,CNB0002495,2024-10-11,56.48,KRAKEN,ACH
OFL_CNB0002495_000015,CNB0002495,2024-10-11,116.89,CRYPTO.COM,ACH
OFL_CNB0002495_000013,CNB0002495,2024-10-11,870.07,GEMINI,ACH
OFL_CNB0002495_000002,CNB0002495,2024-10-11,1024.51,COINBASE,WIRE
OFL_CNB0002495_000009,CNB0002495,2024-10-11,206.77,BINANCE.US,ACH
OFL_CNB0002495_000005,CNB0002495,2024-10-11,290.99,KRAKEN,ACH
OFL_CNB0002496_000000,CNB0002496,2024-09-18,226.18,COINBASE,ACH
OFL_CNB0002496_000004,CNB0002496,2024-11-21,352.11,GEMINI,ACH
OFL_CNB0002496_000001,CNB0002496,2025-02-26,352.12,KRAKEN,ACH
OFL_CNB0002496_000003,CNB0002496,2025-02-26,220.09,COINBASE,ACH
OFL_CNB0002496_000005,CNB0002496,2025-02-26,329.23,KRAKEN,ACH
OFL_CNB0002496_000002,CNB0002496,2025-02-26,394.53,COINBASE,ACH
OFL_CNB0002497_000000,CNB0002497,2024-05-14,246.8,GEMINI,WIRE
OFL_CNB0002497_000042,CNB0002497,2024-05-21,401.4,CRYPTO.COM,ACH
OFL_CNB0002497_000094,CNB0002497,2024-05-23,537.84,COINBASE,ACH
OFL_CNB0002497_000099,CNB0002497,2024-05-24,76.92,CRYPTO.COM,WIRE
OFL_CNB0002497_000073,CNB0002497,2024-05-25,487.66,COINBASE,ACH
OFL_CNB0002497_000104,CNB0002497,2024-05-25,891.51,KRAKEN,ACH
OFL_CNB0002497_000161,CNB0002497,2024-05-25,1423.57,COINBASE,ACH
OFL_CNB0002497_000044,CNB0002497,2024-05-28,57.05,COINBASE,ACH
OFL_CNB0002497_000107,CNB0002497,2024-05-28,959.63,COINBASE,WIRE
OFL_CNB0002497_000080,CNB0002497,2024-05-30,357.9,KRAKEN,ACH
OFL_CNB0002497_000097,CNB0002497,2024-06-01,88.48,GEMINI,ACH
OFL_CNB0002497_000030,CNB0002497,2024-06-01,111.83,GEMINI,ACH
OFL_CNB0002497_000065,CNB0002497,2024-06-02,212.01,KRAKEN,WIRE
OFL_CNB0002497_000150,CNB0002497,2024-06-02,195.56,GEMINI,ACH
OFL_CNB0002497_000093,CNB0002497,2024-06-03,1273.45,COINBASE,ACH
OFL_CNB0002497_000020,CNB0002497,2024-06-06,1189.51,GEMINI,ACH
OFL_CNB0002497_000016,CNB0002497,2024-06-11,328.28,COINBASE,ACH
OFL_CNB0002497_000112,CNB0002497,2024-06-11,375.6,KRAKEN,ACH
OFL_CNB0002497_000045,CNB0002497,2024-06-12,261.45,COINBASE,ACH
OFL_CNB0002497_000083,CNB0002497,2024-06-13,885.94,COINBASE,ACH
OFL_CNB0002497_000056,CNB0002497,2024-06-15,344.92,COINBASE,ACH
OFL_CNB0002497_000006,CNB0002497,2024-06-15,285.86,BINANCE.US,WIRE
OFL_CNB0002497_000103,CNB0002497,2024-06-20,67.82,COINBASE,ACH
OFL_CNB0002497_000122,CNB0002497,2024-06-23,268.6,CRYPTO.COM,ACH
OFL_CNB0002497_000063,CNB0002497,2024-06-26,509.43,KRAKEN,ACH
OFL_CNB0002497_000070,CNB0002497,2024-06-26,224.33,COINBASE,ACH
OFL_CNB0002497_000125,CNB0002497,2024-06-26,246.03,COINBASE,ACH
OFL_CNB0002497_000022,CNB0002497,2024-06-28,84.41,GEMINI,ACH
OFL_CNB0002497_000162,CNB0002497,2024-06-30,29.29,KRAKEN,ACH
OFL_CNB0002497_000015,CNB0002497,2024-07-01,65.93,COINBASE,ACH
OFL_CNB0002497_000127,CNB0002497,2024-07-02,141.91,CRYPTO.COM,WIRE
OFL_CNB0002497_000098,CNB0002497,2024-07-05,133.29,BINANCE.US,ACH
OFL_CNB0002497_000143,CNB0002497,2024-07-10,156.54,CRYPTO.COM,ACH
OFL_CNB0002497_000078,CNB0002497,2024-07-10,165.1,COINBASE,ACH
OFL_CNB0002497_000001,CNB0002497,2024-07-10,62.53,GEMINI,ACH
OFL_CNB0002497_000014,CNB0002497,2024-07-10,130.78,KRAKEN,ACH
OFL_CNB0002497_000079,CNB0002497,2024-07-10,32.13,COINBASE,WIRE
OFL_CNB0002497_000081,CNB0002497,2024-07-10,551.52,GEMINI,ACH
OFL_CNB0002497_000068,CNB0002497,2024-07-10,260.7,KRAKEN,ACH
OFL_CNB0002497_000086,CNB0002497,2024-07-10,273.42,COINBASE,ACH
OFL_CNB0002497_000028,CNB0002497,2024-07-10,394.68,BINANCE.US,ACH
OFL_CNB0002497_000164,CNB0002497,2024-07-10,3567.54,KRAKEN,ACH
OFL_CNB0002497_000096,CNB0002497,2024-07-10,120.59,GEMINI,ACH
OFL_CNB0002497_000158,CNB0002497,2024-07-10,72.11,CRYPTO.COM,ACH
OFL_CNB0002497_000002,CNB0002497,2024-07-10,91.95,KRAKEN,ACH
OFL_CNB0002497_000032,CNB0002497,2024-07-10,35.75,GEMINI,ACH
OFL_CNB0002497_000077,CNB0002497,2024-07-10,61.57,COINBASE,ACH
OFL_CNB0002497_000047,CNB0002497,2024-07-10,165.58,KRAKEN,ACH
OFL_CNB0002497_000130,CNB0002497,2024-07-10,1513.64,GEMINI,ACH
OFL_CNB0002497_000118,CNB0002497,2024-07-10,87.96,KRAKEN,ACH
OFL_CNB0002497_000089,CNB0002497,2024-07-10,2120.93,CRYPTO.COM,ACH
OFL_CNB0002497_000021,CNB0002497,2024-07-10,28.08,KRAKEN,ACH
OFL_CNB0002497_000052,CNB0002497,2024-07-10,338.66,COINBASE,ACH
OFL_CNB0002497_000054,CNB0002497,2024-07-10,83.92,KRAKEN,ACH
OFL_CNB0002497_000115,CNB0002497,2024-07-10,50.78,GEMINI,WIRE
OFL_CNB0002497_000135,CNB0002497,2024-07-10,108.08,COINBASE,ACH
OFL_CNB0002497_000169,CNB0002497,2024-07-10,235.8,KRAKEN,WIRE
OFL_CNB0002497_000090,CNB0002497,2024-07-10,33.18,KRAKEN,WIRE
OFL_CNB0002497_000156,CNB0002497,2024-07-10,21.35,CRYPTO.COM,ACH
OFL_CNB0002497_000151,CNB0002497,2024-07-10,17.79,COINBASE,ACH
OFL_CNB0002497_000009,CNB0002497,2024-07-10,403.83,COINBASE,ACH
OFL_CNB0002497_000069,CNB0002497,2024-07-10,41.8,COINBASE,ACH
OFL_CNB0002497_000159,CNB0002497,2024-07-10,288.81,CRYPTO.COM,ACH
OFL_CNB0002497_000128,CNB0002497,2024-07-10,1284.78,GEMINI,ACH
OFL_CNB0002497_000129,CNB0002497,2024-07-10,2160.64,COINBASE,WIRE
OFL_CNB0002497_000149,CNB0002497,2024-07-10,481.75,CRYPTO.COM,ACH
OFL_CNB0002497_000074,CNB0002497,2024-07-10,508.01,COINBASE,ACH
OFL_CNB0002497_000010,CNB0002497,2024-07-10,361.44,KRAKEN,ACH
OFL_CNB0002497_000046,CNB0002497,2024-07-10,210.63,GEMINI,ACH
OFL_CNB0002497_000142,CNB0002497,2024-07-10,354.59,COINBASE,ACH
OFL_CNB0002497_000167,CNB0002497,2024-07-10,236.22,OTHER_EXCHANGE,ACH
OFL_CNB0002497_000163,CNB0002497,2024-07-10,55.54,GEMINI,ACH
OFL_CNB0002497_000139,CNB0002497,2024-07-10,108.11,BINANCE.US,ACH
OFL_CNB0002497_000105,CNB0002497,2024-07-10,1090.98,BINANCE.US,ACH
OFL_CNB0002497_000147,CNB0002497,2024-07-10,306.9,COINBASE,ACH
OFL_CNB0002497_000131,CNB0002497,2024-07-10,393.16,GEMINI,ACH
OFL_CNB0002497_000040,CNB0002497,2024-07-10,262.62,COINBASE,WIRE
OFL_CNB0002497_000108,CNB0002497,2024-07-10,362.58,OTHER_EXCHANGE,ACH
OFL_CNB0002497_000067,CNB0002497,2024-07-10,210.49,GEMINI,ACH
OFL_CNB0002497_000008,CNB0002497,2024-07-10,140.19,COINBASE,ACH
OFL_CNB0002497_000085,CNB0002497,2024-07-10,294.28,GEMINI,ACH
OFL_CNB0002497_000031,CNB0002497,2024-07-10,221.59,KRAKEN,ACH
OFL_CNB0002497_000117,CNB0002497,2024-07-10,743.45,CRYPTO.COM,ACH
OFL_CNB0002497_000091,CNB0002497,2024-07-10,130.53,COINBASE,ACH
OFL_CNB0002497_000166,CNB0002497,2024-07-10,132.67,COINBASE,WIRE
OFL_CNB0002497_000087,CNB0002497,2024-07-10,649.22,CRYPTO.COM,ACH
OFL_CNB0002497_000035,CNB0002497,2024-07-10,58.97,KRAKEN,ACH
OFL_CNB0002497_000152,CNB0002497,2024-07-10,451.96,KRAKEN,ACH
OFL_CNB0002497_000101,CNB0002497,2024-07-10,197.02,COINBASE,ACH
OFL_CNB0002497_000062,CNB0002497,2024-07-10,148.89,GEMINI,ACH
OFL_CNB0002497_000036,CNB0002497,2024-07-10,2442.18,CRYPTO.COM,ACH
OFL_CNB0002497_000111,CNB0002497,2024-07-10,465.44,KRAKEN,WIRE
OFL_CNB0002497_000064,CNB0002497,2024-07-10,17.17,COINBASE,ACH
OFL_CNB0002497_000102,CNB0002497,2024-07-10,595.18,COINBASE,WIRE
OFL_CNB0002497_000053,CNB0002497,2024-07-10,721.14,CRYPTO.COM,ACH
OFL_CNB0002497_000160,CNB0002497,2024-07-10,170.52,COINBASE,ACH
OFL_CNB0002497_000037,CNB0002497,2024-07-10,900.05,KRAKEN,ACH
OFL_CNB0002497_000034,CNB0002497,2024-07-10,756.82,GEMINI,ACH
OFL_CNB0002497_000123,CNB0002497,2024-07-10,1262.3,COINBASE,ACH
OFL_CNB0002497_000157,CNB0002497,2024-07-10,402.93,KRAKEN,ACH
OFL_CNB0002497_000119,CNB0002497,2024-07-10,531.7,KRAKEN,ACH
OFL_CNB0002497_000039,CNB0002497,2024-07-10,118.21,KRAKEN,ACH
OFL_CNB0002497_000092,CNB0002497,2024-07-10,211.45,COINBASE,WIRE
OFL_CNB0002497_000050,CNB0002497,2024-07-10,565.66,KRAKEN,ACH
OFL_CNB0002497_000114,CNB0002497,2024-07-10,324.45,OTHER_EXCHANGE,ACH
OFL_CNB0002497_000124,CNB0002497,2024-07-10,505.43,BINANCE.US,ACH
OFL_CNB0002497_000017,CNB0002497,2024-07-10,767.46,OTHER_EXCHANGE,ACH
OFL_CNB0002497_000011,CNB0002497,2024-07-10,45.02,CRYPTO.COM,ACH
OFL_CNB0002497_000132,CNB0002497,2024-07-10,929.84,KRAKEN,WIRE
OFL_CNB0002497_000095,CNB0002497,2024-07-10,93.34,COINBASE,ACH
OFL_CNB0002497_000153,CNB0002497,2024-07-10,388.55,COINBASE,ACH
OFL_CNB0002497_000048,CNB0002497,2024-07-10,199.56,COINBASE,ACH
OFL_CNB0002497_000136,CNB0002497,2024-07-10,260.35,COINBASE,ACH
OFL_CNB0002497_000075,CNB0002497,2024-07-10,37.55,COINBASE,ACH
OFL_CNB0002497_000055,CNB0002497,2024-07-10,516.58,KRAKEN,ACH
OFL_CNB0002497_000004,CNB0002497,2024-07-10,444.14,KRAKEN,ACH
OFL_CNB0002497_000059,CNB0002497,2024-07-10,82.25,CRYPTO.COM,WIRE
OFL_CNB0002497_000168,CNB0002497,2024-07-10,1922.12,BINANCE.US,WIRE
OFL_CNB0002497_000140,CNB0002497,2024-07-10,264.14,COINBASE,WIRE
OFL_CNB0002497_000121,CNB0002497,2024-07-10,268.69,KRAKEN,ACH
OFL_CNB0002497_000084,CNB0002497,2024-07-10,247.52,COINBASE,ACH
OFL_CNB0002497_000154,CNB0002497,2024-07-10,222.16,COINBASE,ACH
OFL_CNB0002497_000038,CNB0002497,2024-07-10,25.39,BINANCE.US,ACH
OFL_CNB0002497_000126,CNB0002497,2024-07-10,186.14,COINBASE,WIRE
OFL_CNB0002497_000100,CNB0002497,2024-07-10,908.44,COINBASE,WIRE
OFL_CNB0002497_000066,CNB0002497,2024-07-10,97.46,COINBASE,ACH
OFL_CNB0002497_000061,CNB0002497,2024-07-10,138.67,GEMINI,ACH
OFL_CNB0002497_000012,CNB0002497,2024-07-10,19.8,COINBASE,ACH
OFL_CNB0002497_000144,CNB0002497,2024-07-10,280.48,OTHER_EXCHANGE,ACH
OFL_CNB0002497_000133,CNB0002497,2024-07-10,14.95,CRYPTO.COM,ACH
OFL_CNB0002497_000029,CNB0002497,2024-07-10,114.05,COINBASE,WIRE
OFL_CNB0002497_000005,CNB0002497,2024-07-10,1130.73,COINBASE,ACH
OFL_CNB0002497_000018,CNB0002497,2024-07-10,54.94,COINBASE,ACH
OFL_CNB0002497_000051,CNB0002497,2024-07-10,89.43,COINBASE,ACH
OFL_CNB0002497_000138,CNB0002497,2024-07-10,792.7,KRAKEN,ACH
OFL_CNB0002497_000134,CNB0002497,2024-07-10,1342.41,COINBASE,ACH
OFL_CNB0002497_000137,CNB0002497,2024-07-10,252.13,COINBASE,ACH
OFL_CNB0002497_000024,CNB0002497,2024-07-10,567.43,KRAKEN,ACH
OFL_CNB0002497_000146,CNB0002497,2024-07-10,89.53,GEMINI,ACH
OFL_CNB0002497_000106,CNB0002497,2024-07-10,137.77,GEMINI,ACH
OFL_CNB0002497_000113,CNB0002497,2024-07-10,50.27,OTHER_EXCHANGE,WIRE
OFL_CNB0002497_000076,CNB0002497,2024-07-10,25.89,COINBASE,ACH
OFL_CNB0002497_000049,CNB0002497,2024-07-10,278.8,COINBASE,ACH
OFL_CNB0002497_000027,CNB0002497,2024-07-10,302.79,GEMINI,WIRE
OFL_CNB0002497_000060,CNB0002497,2024-07-10,199.62,COINBASE,ACH
OFL_CNB0002497_000116,CNB0002497,2024-07-10,583.81,BINANCE.US,ACH
OFL_CNB0002497_000088,CNB0002497,2024-07-10,1649.26,COINBASE,ACH
OFL_CNB0002497_000003,CNB0002497,2024-07-10,1276.61,BINANCE.US,ACH
OFL_CNB0002497_000058,CNB0002497,2024-07-10,501.7,GEMINI,ACH
OFL_CNB0002497_000043,CNB0002497,2024-07-10,21.27,KRAKEN,ACH
OFL_CNB0002497_000013,CNB0002497,2024-07-10,10.63,KRAKEN,ACH
OFL_CNB0002497_000155,CNB0002497,2024-07-10,627.67,COINBASE,ACH
OFL_CNB0002497_000041,CNB0002497,2024-07-10,167.29,COINBASE,ACH
OFL_CNB0002497_000026,CNB0002497,2024-07-10,244.87,COINBASE,ACH
OFL_CNB0002497_000148,CNB0002497,2024-07-10,1202.17,COINBASE,ACH
OFL_CNB0002497_000109,CNB0002497,2024-07-10,417.67,COINBASE,ACH
OFL_CNB0002497_000023,CNB0002497,2024-07-10,1398.31,GEMINI,ACH
OFL_CNB0002497_000082,CNB0002497,2024-07-10,277.14,KRAKEN,ACH
OFL_CNB0002497_000141,CNB0002497,2024-07-10,118.57,COINBASE,WIRE
OFL_CNB0002497_000145,CNB0002497,2024-07-10,411.33,COINBASE,ACH
OFL_CNB0002497_000007,CNB0002497,2024-07-10,11.42,KRAKEN,ACH
OFL_CNB0002497_000033,CNB0002497,2024-07-10,50.36,COINBASE,ACH
OFL_CNB0002497_000110,CNB0002497,2024-07-10,3258.5,KRAKEN,ACH
OFL_CNB0002497_000120,CNB0002497,2024-07-10,623.65,GEMINI,WIRE
OFL_CNB0002497_000071,CNB0002497,2024-07-10,853.4,GEMINI,ACH
OFL_CNB0002497_000057,CNB0002497,2024-07-10,82.04,GEMINI,ACH
OFL_CNB0002497_000072,CNB0002497,2024-07-10,247.41,KRAKEN,WIRE
OFL_CNB0002497_000019,CNB0002497,2024-07-10,226.83,COINBASE,ACH
OFL_CNB0002497_000165,CNB0002497,2024-07-10,244.8,KRAKEN,ACH
OFL_CNB0002497_000025,CNB0002497,2024-07-10,831.93,GEMINI,ACH
OFL_CNB0002502_000000,CNB0002502,2024-03-20,146.31,CRYPTO.COM,ACH
OFL_CNB0002502_000012,CNB0002502,2024-05-04,256.16,COINBASE,ACH
OFL_CNB0002502_000013,CNB0002502,2024-05-20,26.83,COINBASE,WIRE
OFL_CNB0002502_000007,CNB0002502,2024-05-24,29.15,CRYPTO.COM,ACH
OFL_CNB0002502_000017,CNB0002502,2024-05-24,1233.63,KRAKEN,WIRE
OFL_CNB0002502_000002,CNB0002502,2024-07-09,172.58,COINBASE,ACH
OFL_CNB0002502_000011,CNB0002502,2024-07-10,71.46,COINBASE,ACH
OFL_CNB0002502_000018,CNB0002502,2024-07-19,73.16,BINANCE.US,ACH
OFL_CNB0002502_000006,CNB0002502,2024-08-08,64.86,KRAKEN,WIRE
OFL_CNB0002502_000014,CNB0002502,2024-08-25,77.51,GEMINI,ACH
OFL_CNB0002502_000001,CNB0002502,2024-08-27,421.79,COINBASE,ACH
OFL_CNB0002502_000015,CNB0002502,2024-09-01,100.16,COINBASE,ACH
OFL_CNB0002502_000004,CNB0002502,2024-09-13,319.97,OTHER_EXCHANGE,ACH
OFL_CNB0002502_000008,CNB0002502,2024-10-11,578.18,COINBASE,ACH
OFL_CNB0002502_000010,CNB0002502,2024-11-06,122.96,KRAKEN,ACH
OFL_CNB0002502_000016,CNB0002502,2024-11-08,28.99,COINBASE,ACH
OFL_CNB0002502_000009,CNB0002502,2024-11-10,500.07,COINBASE,ACH
OFL_CNB0002502_000005,CNB0002502,2024-11-19,732.23,COINBASE,WIRE
OFL_CNB0002502_000003,CNB0002502,2024-12-08,169.27,KRAKEN,WIRE
OFL_CNB0002509_000000,CNB0002509,2024-04-17,142.1,COINBASE,ACH
OFL_CNB0002509_000001,CNB0002509,2024-05-02,87.27,COINBASE,ACH
OFL_CNB0002509_000002,CNB0002509,2024-05-05,742.74,GEMINI,ACH
OFL_CNB0002511_000000,CNB0002511,2024-10-06,247.09,BINANCE.US,ACH
OFL_CNB0002511_000005,CNB0002511,2024-11-23,373.76,KRAKEN,ACH
OFL_CNB0002511_000001,CNB0002511,2024-11-28,10753.46,GEMINI,ACH
OFL_CNB0002511_000002,CNB0002511,2025-02-15,157.75,CRYPTO.COM,ACH
OFL_CNB0002511_000003,CNB0002511,2025-02-15,571.99,COINBASE,ACH
OFL_CNB0002511_000004,CNB0002511,2025-02-15,45.02,COINBASE,ACH
OFL_CNB0002512_000000,CNB0002512,2025-02-15,175.65,KRAKEN,ACH
OFL_CNB0002512_000015,CNB0002512,2025-02-16,777.97,COINBASE,ACH
OFL_CNB0002512_000039,CNB0002512,2025-02-18,439.07,KRAKEN,WIRE
OFL_CNB0002512_000018,CNB0002512,2025-02-26,125.59,COINBASE,ACH
OFL_CNB0002512_000019,CNB0002512,2025-02-26,47.64,COINBASE,ACH
OFL_CNB0002512_000006,CNB0002512,2025-02-26,48.82,COINBASE,ACH
OFL_CNB0002512_000022,CNB0002512,2025-02-26,620.89,KRAKEN,ACH
OFL_CNB0002512_000038,CNB0002512,2025-02-26,142.59,COINBASE,ACH
OFL_CNB0002512_000028,CNB0002512,2025-02-26,47.0,COINBASE,ACH
OFL_CNB0002512_000001,CNB0002512,2025-02-26,1058.97,CRYPTO.COM,ACH
OFL_CNB0002512_000030,CNB0002512,2025-02-26,570.2,COINBASE,ACH
OFL_CNB0002512_000037,CNB0002512,2025-02-26,895.53,COINBASE,WIRE
OFL_CNB0002512_000020,CNB0002512,2025-02-26,760.45,COINBASE,WIRE
OFL_CNB0002512_000008,CNB0002512,2025-02-26,426.46,COINBASE,ACH
OFL_CNB0002512_000043,CNB0002512,2025-02-26,221.83,BINANCE.US,WIRE
OFL_CNB0002512_000024,CNB0002512,2025-02-26,675.71,KRAKEN,WIRE
OFL_CNB0002512_000036,CNB0002512,2025-02-26,403.59,COINBASE,WIRE
OFL_CNB0002512_000003,CNB0002512,2025-02-26,186.86,KRAKEN,ACH
OFL_CNB0002512_000027,CNB0002512,2025-02-26,66.7,COINBASE,ACH
OFL_CNB0002512_000042,CNB0002512,2025-02-26,3853.31,KRAKEN,ACH
OFL_CNB0002512_000035,CNB0002512,2025-02-26,31.99,COINBASE,ACH
OFL_CNB0002512_000013,CNB0002512,2025-02-26,263.9,KRAKEN,ACH
OFL_CNB0002512_000033,CNB0002512,2025-02-26,497.73,BINANCE.US,ACH
OFL_CNB0002512_000009,CNB0002512,2025-02-26,246.44,CRYPTO.COM,ACH
OFL_CNB0002512_000023,CNB0002512,2025-02-26,64.01,COINBASE,ACH
OFL_CNB0002512_000032,CNB0002512,2025-02-26,303.97,COINBASE,WIRE
OFL_CNB0002512_000005,CNB0002512,2025-02-26,331.29,COINBASE,ACH
OFL_CNB0002512_000017,CNB0002512,2025-02-26,766.16,KRAKEN,ACH
OFL_CNB0002512_000016,CNB0002512,2025-02-26,214.41,COINBASE,ACH
OFL_CNB0002512_000014,CNB0002512,2025-02-26,380.31,KRAKEN,ACH
OFL_CNB0002512_000040,CNB0002512,2025-02-26,95.54,COINBASE,ACH
OFL_CNB0002512_000010,CNB0002512,2025-02-26,194.12,CRYPTO.COM,ACH
OFL_CNB0002512_000025,CNB0002512,2025-02-26,240.95,COINBASE,ACH
OFL_CNB0002512_000002,CNB0002512,2025-02-26,77.61,COINBASE,ACH
OFL_CNB0002512_000007,CNB0002512,2025-02-26,145.18,KRAKEN,ACH
OFL_CNB0002512_000026,CNB0002512,2025-02-26,117.23,OTHER_EXCHANGE,ACH
OFL_CNB0002512_000041,CNB0002512,2025-02-26,148.61,GEMINI,ACH
OFL_CNB0002512_000034,CNB0002512,2025-02-26,995.62,COINBASE,ACH
OFL_CNB0002512_000029,CNB0002512,2025-02-26,55.16,COINBASE,WIRE
OFL_CNB0002512_000044,CNB0002512,2025-02-26,170.89,OTHER_EXCHANGE,ACH
OFL_CNB0002512_000011,CNB0002512,2025-02-26,693.35,KRAKEN,ACH
OFL_CNB0002512_000021,CNB0002512,2025-02-26,96.27,COINBASE,ACH
OFL_CNB0002512_000004,CNB0002512,2025-02-26,43.1,KRAKEN,ACH
OFL_CNB0002512_000012,CNB0002512,2025-02-26,214.81,CRYPTO.COM,ACH
OFL_CNB0002512_000031,CNB0002512,2025-02-26,526.35,COINBASE,WIRE
OFL_CNB0002514_000000,CNB0002514,2024-09-23,592.36,GEMINI,ACH
OFL_CNB0002514_000002,CNB0002514,2024-10-05,108.18,KRAKEN,WIRE
OFL_CNB0002514_000005,CNB0002514,2025-01-10,378.51,KRAKEN,ACH
OFL_CNB0002514_000003,CNB0002514,2025-02-26,1835.36,COINBASE,ACH
OFL_CNB0002514_000001,CNB0002514,2025-02-26,700.17,COINBASE,WIRE
OFL_CNB0002514_000004,CNB0002514,2025-02-26,91.69,GEMINI,ACH
OFL_CNB0002516_000000,CNB0002516,2024-06-12,190.76,KRAKEN,ACH
OFL_CNB0002516_000003,CNB0002516,2024-07-29,74.62,KRAKEN,ACH
OFL_CNB0002516_000004,CNB0002516,2024-08-17,483.5,COINBASE,WIRE
OFL_CNB0002516_000001,CNB0002516,2024-09-17,272.14,OTHER_EXCHANGE,ACH
OFL_CNB0002516_000007,CNB0002516,2024-11-24,754.24,COINBASE,ACH
OFL_CNB0002516_000006,CNB0002516,2025-02-26,1922.18,KRAKEN,ACH
OFL_CNB0002516_000002,CNB0002516,2025-02-26,399.76,COINBASE,ACH
OFL_CNB0002516_000005,CNB0002516,2025-02-26,69.44,COINBASE,ACH
OFL_CNB0002516_000008,CNB0002516,2025-02-26,24.81,COINBASE,ACH
OFL_CNB0002521_000000,CNB0002521,2024-03-26,171.8,COINBASE,ACH
OFL_CNB0002521_000013,CNB0002521,2024-04-27,262.96,GEMINI,ACH
OFL_CNB0002521_000012,CNB0002521,2024-05-09,721.13,COINBASE,ACH
OFL_CNB0002521_000004,CNB0002521,2024-05-23,478.85,KRAKEN,ACH
OFL_CNB0002521_000006,CNB0002521,2024-06-27,120.79,GEMINI,ACH
OFL_CNB0002521_000011,CNB0002521,2024-11-13,234.24,BINANCE.US,ACH
OFL_CNB0002521_000015,CNB0002521,2024-11-18,393.69,GEMINI,ACH
OFL_CNB0002521_000003,CNB0002521,2024-11-24,697.22,COINBASE,ACH
OFL_CNB0002521_000005,CNB0002521,2024-11-27,568.58,KRAKEN,WIRE
OFL_CNB0002521_000016,CNB0002521,2024-12-02,396.28,GEMINI,ACH
OFL_CNB0002521_000017,CNB0002521,2024-12-28,905.67,COINBASE,ACH
OFL_CNB0002521_000008,CNB0002521,2025-01-06,19.41,COINBASE,ACH
OFL_CNB0002521_000007,CNB0002521,2025-01-09,95.78,BINANCE.US,ACH
OFL_CNB0002521_000014,CNB0002521,2025-01-16,572.72,BINANCE.US,ACH
OFL_CNB0002521_000009,CNB0002521,2025-01-25,623.71,GEMINI,ACH
OFL_CNB0002521_000010,CNB0002521,2025-02-02,94.94,COINBASE,WIRE
OFL_CNB0002521_000001,CNB0002521,2025-02-02,176.14,COINBASE,ACH
OFL_CNB0002521_000018,CNB0002521,2025-02-02,335.23,KRAKEN,ACH
OFL_CNB0002521_000002,CNB0002521,2025-02-02,441.48,GEMINI,ACH
OFL_CNB0002532_000000,CNB0002532,2024-02-13,363.09,GEMINI,ACH
OFL_CNB0002532_000002,CNB0002532,2024-03-05,467.95,KRAKEN,WIRE
OFL_CNB0002532_000001,CNB0002532,2024-03-05,293.24,GEMINI,ACH
OFL_CNB0002537_000000,CNB0002537,2024-04-17,531.11,BINANCE.US,ACH
OFL_CNB0002537_000003,CNB0002537,2024-04-19,107.99,OTHER_EXCHANGE,ACH
OFL_CNB0002537_000013,CNB0002537,2024-05-02,3311.74,GEMINI,ACH
OFL_CNB0002537_000011,CNB0002537,2024-05-05,10.0,COINBASE,ACH
OFL_CNB0002537_000009,CNB0002537,2024-05-10,20.26,COINBASE,ACH
OFL_CNB0002537_000006,CNB0002537,2024-05-18,57.8,KRAKEN,ACH
OFL_CNB0002537_000007,CNB0002537,2024-05-24,231.7,GEMINI,WIRE
OFL_CNB0002537_000004,CNB0002537,2024-05-25,22.32,GEMINI,ACH
OFL_CNB0002537_000005,CNB0002537,2024-06-15,252.05,BINANCE.US,ACH
OFL_CNB0002537_000008,CNB0002537,2024-06-16,103.94,KRAKEN,ACH
OFL_CNB0002537_000001,CNB0002537,2024-06-25,69.72,KRAKEN,ACH
OFL_CNB0002537_000012,CNB0002537,2024-06-27,95.18,KRAKEN,WIRE
OFL_CNB0002537_000002,CNB0002537,2024-07-04,983.59,KRAKEN,ACH
OFL_CNB0002537_000010,CNB0002537,2024-07-10,804.76,COINBASE,WIRE
OFL_CNB0002537_000014,CNB0002537,2024-07-17,197.11,COINBASE,ACH
OFL_CNB0002537_000015,CNB0002537,2024-07-23,339.1,GEMINI,ACH
