customer_id,account_open_date,age_band,income_band,state,segment,advisor_assigned,churn_risk_score
CNB0001502,2018-10-20,35-44,50-100K,KY,Retail,False,0.0147
CNB0001503,2000-06-26,55-64,Under 50K,GA,Retail,False,0.0135
CNB0001504,2023-05-27,45-54,Under 50K,SC,Retail,False,0.0112
CNB0001505,2013-02-18,45-54,100-150K,NC,Retail,False,0.0138
CNB0001506,2019-04-18,35-44,Under 50K,GA,Retail,False,0.0115
CNB0001507,2020-09-09,45-54,Under 50K,NC,Retail,False,0.0108
CNB0001508,2015-09-06,35-44,Under 50K,VA,Retail,False,0.0168
CNB0001509,2024-02-21,65+,150-200K,FL,Affluent,True,0.0116
CNB0001510,2003-03-13,65+,Under 50K,FL,Retail,False,0.0106
CNB0001511,2023-04-27,65+,50-100K,TN,Retail,False,0.0119
CNB0001512,2001-03-23,35-44,100-150K,TN,Retail,False,0.0136
CNB0001513,2000-06-26,65+,100-150K,GA,Affluent,False,0.0207
CNB0001514,2000-09-24,35-44,Under 50K,VA,Retail,False,0.013
CNB0001515,2013-08-17,25-34,50-100K,GA,Retail,False,0.014
CNB0001516,2023-07-26,35-44,100-150K,SC,Affluent,False,0.0976
CNB0001517,2022-08-30,18-24,Under 50K,SC,Retail,False,0.0757
CNB0001518,2020-12-08,25-34,100-150K,SC,Retail,False,0.0807
CNB0001519,2019-08-16,25-34,200K+,NC,Affluent,True,0.087
CNB0001520,2022-07-01,25-34,200K+,SC,Affluent,False,0.0955
CNB0001521,2012-04-24,35-44,50-100K,NC,Retail,False,0.0139
CNB0001522,2023-08-25,25-34,Under 50K,NC,Retail,False,0.1203
CNB0001523,2000-06-26,25-34,50-100K,SC,Retail,False,0.0121
CNB0001524,2019-05-18,25-34,100-150K,VA,Retail,False,0.0815
CNB0001525,2020-11-08,45-54,150-200K,AL,Affluent,True,0.0209
CNB0001526,2024-02-21,65+,50-100K,KY,Retail,False,0.014
CNB0001527,2014-11-10,55-64,50-100K,NC,Retail,False,0.0127
CNB0001528,2022-07-31,55-64,200K+,FL,Affluent,False,0.0667
CNB0001529,2022-07-01,25-34,150-200K,NC,Affluent,True,0.0665
CNB0001530,2014-07-13,45-54,50-100K,SC,Retail,False,0.0132
CNB0001531,2005-12-27,55-64,200K+,GA,Wealth Management,True,0.0194
CNB0001532,2018-05-23,65+,100-150K,TN,Retail,False,0.0114
CNB0001533,2017-04-28,55-64,50-100K,TN,Retail,False,0.0173
CNB0001534,2024-02-21,45-54,50-100K,SC,Retail,False,0.0104
CNB0001535,2022-04-02,25-34,100-150K,SC,Retail,False,0.0811
CNB0001536,2021-01-07,18-24,100-150K,TN,Affluent,True,0.0153
CNB0001537,2019-03-19,25-34,50-100K,GA,Retail,False,0.0158
CNB0001538,2021-01-07,65+,100-150K,SC,Affluent,False,0.0105
CNB0001539,2018-09-20,55-64,100-150K,GA,Affluent,True,0.0156
CNB0001540,2022-05-02,45-54,50-100K,VA,Retail,False,0.0117
CNB0001541,2023-04-27,35-44,50-100K,TN,Retail,False,0.0124
CNB0001542,2005-07-30,25-34,150-200K,NC,Affluent,False,0.0979
CNB0001543,2007-02-20,18-24,200K+,FL,Affluent,False,0.015
CNB0001544,2017-11-24,35-44,Under 50K,TN,Retail,False,0.0896
CNB0001545,2023-03-28,65+,Under 50K,SC,Retail,False,0.0144
CNB0001546,2022-01-02,35-44,200K+,NC,Affluent,False,0.0178
CNB0001547,2016-12-29,55-64,Under 50K,KY,Retail,False,0.0164
CNB0001548,2024-02-21,55-64,200K+,KY,Affluent,False,0.0145
CNB0001549,2019-09-15,35-44,Under 50K,VA,Retail,False,0.0172
CNB0001550,2022-04-02,35-44,150-200K,FL,Affluent,False,0.0117
CNB0001551,2020-09-09,35-44,50-100K,SC,Retail,False,0.0153
CNB0001552,2023-09-24,45-54,200K+,NC,Wealth Management,True,0.0724
CNB0001553,2010-01-05,55-64,100-150K,SC,Retail,False,0.0112
CNB0001554,2009-04-10,65+,100-150K,SC,Affluent,True,0.0131
CNB0001555,2010-12-01,18-24,200K+,NC,Affluent,True,0.0774
CNB0001556,2020-08-10,35-44,150-200K,GA,Wealth Management,True,0.0961
CNB0001557,2024-06-20,45-54,150-200K,FL,Wealth Management,True,0.0922
CNB0001558,2022-11-28,25-34,150-200K,FL,Affluent,False,0.0713
CNB0001559,2020-03-13,45-54,150-200K,FL,Wealth Management,True,0.0665
CNB0001560,2014-06-13,55-64,50-100K,SC,Retail,False,0.0151
CNB0001561,2022-02-01,35-44,Under 50K,GA,Retail,False,0.0113
CNB0001562,2005-04-01,35-44,50-100K,FL,Retail,False,0.0134
CNB0001563,2023-06-26,18-24,50-100K,FL,Retail,False,0.0968
CNB0001564,2024-02-21,55-64,50-100K,SC,Retail,False,0.018
CNB0001565,2022-01-02,25-34,150-200K,SC,Wealth Management,True,0.0823
CNB0001566,2015-02-08,35-44,200K+,VA,Affluent,True,0.0988
CNB0001567,2024-08-19,45-54,200K+,TN,Wealth Management,True,0.0759
CNB0001568,2000-06-26,35-44,200K+,TN,Affluent,True,0.0223
CNB0001569,2008-12-11,55-64,50-100K,NC,Retail,False,0.0237
CNB0001570,2024-02-21,65+,Under 50K,NC,Retail,False,0.0178
CNB0001571,2000-06-26,65+,100-150K,GA,Retail,False,0.0153
CNB0001572,2012-08-22,35-44,200K+,VA,Affluent,False,0.0952
CNB0001573,2022-06-01,25-34,100-150K,NC,Retail,False,0.0718
CNB0001574,2000-06-26,45-54,150-200K,FL,Wealth Management,True,0.0146
CNB0001575,2023-06-26,25-34,150-200K,AL,Affluent,True,0.12
CNB0001576,2022-07-31,25-34,200K+,VA,Affluent,False,0.1017
CNB0001577,2009-04-10,25-34,50-100K,SC,Retail,False,0.0201
CNB0001578,2018-09-20,25-34,50-100K,FL,Retail,False,0.0115
CNB0001579,2000-06-26,55-64,200K+,GA,Wealth Management,True,0.0163
CNB0001580,2024-08-19,35-44,150-200K,GA,Affluent,True,0.0811
CNB0001581,2022-08-30,25-34,200K+,NC,Wealth Management,True,0.1223
CNB0001582,2022-02-01,25-34,50-100K,GA,Retail,False,0.0123
CNB0001583,2000-06-26,55-64,200K+,SC,Affluent,True,0.0118
CNB0001584,2004-10-03,25-34,200K+,VA,Affluent,False,0.084
CNB0001585,2011-08-28,65+,50-100K,GA,Retail,False,0.0153
CNB0001586,2024-02-21,55-64,Under 50K,VA,Retail,False,0.0104
CNB0001587,2022-04-02,55-64,150-200K,VA,Wealth Management,True,0.092
CNB0001588,2018-11-19,25-34,200K+,SC,Wealth Management,True,0.0707
CNB0001589,2018-01-23,45-54,150-200K,NC,Affluent,False,0.0178
CNB0001590,2020-02-12,35-44,200K+,NC,Affluent,True,0.0762
CNB0001591,2020-10-09,55-64,50-100K,GA,Retail,False,0.013
CNB0001592,2003-09-09,65+,100-150K,AL,Retail,False,0.0204
CNB0001593,2015-03-10,25-34,200K+,KY,Affluent,False,0.0861
CNB0001594,2024-02-21,55-64,100-150K,FL,Retail,False,0.0107
CNB0001595,2020-12-08,35-44,50-100K,GA,Retail,False,0.0106
CNB0001596,2015-10-06,55-64,200K+,NC,Wealth Management,True,0.1029
CNB0001597,2005-04-01,45-54,100-150K,GA,Retail,False,0.016
CNB0001598,2020-04-12,35-44,Under 50K,SC,Retail,False,0.0199
CNB0001599,2023-11-23,35-44,100-150K,VA,Affluent,False,0.0151
CNB0001600,2006-05-26,55-64,Under 50K,NC,Retail,False,0.0188
CNB0001601,2000-06-26,35-44,100-150K,VA,Affluent,True,0.0147
CNB0001602,2011-11-26,35-44,100-150K,AL,Affluent,True,0.0792
CNB0001603,2021-09-04,55-64,Under 50K,GA,Retail,False,0.0142
CNB0001604,2017-12-24,55-64,200K+,GA,Affluent,False,0.0219
CNB0001605,2020-01-13,45-54,50-100K,GA,Retail,False,0.0206
CNB0001606,2023-12-23,65+,50-100K,NC,Retail,False,0.0152
CNB0001607,2011-11-26,25-34,150-200K,NC,Affluent,False,0.0667
CNB0001608,2016-06-02,18-24,150-200K,VA,Affluent,False,0.0768
CNB0001609,2019-06-17,65+,50-100K,FL,Retail,False,0.0139
CNB0001610,2022-12-28,55-64,50-100K,GA,Retail,False,0.0112
CNB0001611,2013-12-15,45-54,100-150K,NC,Retail,False,0.0134
CNB0001612,2022-02-01,35-44,50-100K,TN,Retail,False,0.1119
CNB0001613,2020-08-10,35-44,Under 50K,SC,Retail,False,0.0762
CNB0001614,2011-09-27,45-54,50-100K,SC,Retail,False,0.0129
CNB0001615,2011-12-26,45-54,100-150K,FL,Affluent,False,0.0134
CNB0001616,2019-02-17,18-24,200K+,SC,Affluent,False,0.0672
CNB0001617,2019-11-14,35-44,150-200K,SC,Wealth Management,True,0.1301
CNB0001618,2010-10-02,45-54,150-200K,FL,Wealth Management,True,0.0169
CNB0001619,2022-02-01,35-44,50-100K,KY,Retail,False,0.0121
CNB0001620,2013-11-15,55-64,Under 50K,NC,Retail,False,0.0154
CNB0001621,2019-08-16,55-64,50-100K,VA,Retail,False,0.0156
CNB0001622,2021-04-07,35-44,150-200K,SC,Affluent,False,0.0828
CNB0001623,2009-03-11,55-64,50-100K,GA,Retail,False,0.1071
CNB0001624,2000-06-26,65+,100-150K,VA,Retail,False,0.0134
CNB0001625,2000-06-26,55-64,50-100K,VA,Retail,False,0.013
CNB0001626,2010-03-06,65+,50-100K,SC,Retail,False,0.0143
CNB0001627,2006-07-25,35-44,100-150K,SC,Retail,False,0.0167
CNB0001628,2020-11-08,55-64,Under 50K,SC,Retail,False,0.02
CNB0001629,2000-06-26,35-44,200K+,KY,Affluent,False,0.0111
CNB0001630,2020-11-08,35-44,150-200K,SC,Wealth Management,True,0.1219
CNB0001631,2022-01-02,55-64,50-100K,NC,Retail,False,0.0166
CNB0001632,2017-09-25,45-54,50-100K,GA,Retail,False,0.0153
CNB0001633,2021-05-07,45-54,100-150K,NC,Retail,False,0.016
CNB0001634,2013-08-17,45-54,100-150K,GA,Affluent,False,0.0124
CNB0001635,2018-07-22,65+,Under 50K,SC,Retail,False,0.014
CNB0001636,2016-06-02,25-34,200K+,NC,Affluent,False,0.0836
CNB0001637,2018-09-20,18-24,150-200K,SC,Affluent,False,0.0759
CNB0001638,2021-01-07,55-64,50-100K,KY,Retail,False,0.0143
CNB0001639,2024-08-19,25-34,100-150K,KY,Retail,False,0.0714
CNB0001640,2023-08-25,45-54,100-150K,VA,Retail,False,0.0149
CNB0001641,2021-02-06,55-64,200K+,GA,Affluent,True,0.0724
CNB0001642,2019-07-17,65+,Under 50K,VA,Retail,False,0.0121
CNB0001643,2010-07-04,35-44,150-200K,NC,Affluent,True,0.1574
CNB0001644,2023-10-24,45-54,50-100K,GA,Retail,False,0.0133
CNB0001645,2023-07-26,25-34,100-150K,VA,Retail,False,0.1252
CNB0001646,2022-10-29,35-44,Under 50K,NC,Retail,False,0.0131
CNB0001647,2023-09-24,25-34,50-100K,SC,Retail,False,0.0144
CNB0001648,2016-07-02,65+,50-100K,SC,Retail,False,0.0129
CNB0001649,2022-05-02,55-64,100-150K,SC,Retail,False,0.0194
CNB0001650,2019-09-15,65+,150-200K,SC,Wealth Management,True,0.0157
CNB0001651,2022-09-29,18-24,200K+,GA,Affluent,True,0.0903
CNB0001652,2016-04-03,25-34,Under 50K,VA,Retail,False,0.015
CNB0001653,2000-06-26,45-54,50-100K,AL,Retail,False,0.0175
CNB0001654,2019-03-19,25-34,200K+,TN,Wealth Management,True,0.0172
CNB0001655,2013-12-15,55-64,50-100K,AL,Retail,False,0.018
CNB0001656,2008-12-11,25-34,100-150K,SC,Retail,False,0.0238
CNB0001657,2007-11-17,55-64,150-200K,KY,Affluent,False,0.0156
CNB0001658,2017-08-26,25-34,Under 50K,NC,Retail,False,0.0196
CNB0001659,2019-06-17,45-54,50-100K,NC,Retail,False,0.0746
CNB0001660,2015-07-08,55-64,50-100K,VA,Retail,False,0.0215
CNB0001661,2019-06-17,18-24,100-150K,AL,Retail,False,0.102
CNB0001662,2023-09-24,35-44,50-100K,NC,Retail,False,0.0128
CNB0001663,2013-02-18,25-34,100-150K,NC,Affluent,False,0.0151
CNB0001664,2024-02-21,18-24,50-100K,TN,Retail,False,0.0121
CNB0001665,2023-02-26,25-34,50-100K,SC,Retail,False,0.0152
CNB0001666,2018-09-20,35-44,50-100K,TN,Retail,False,0.0145
CNB0001667,2018-01-23,45-54,50-100K,FL,Retail,False,0.0178
CNB0001668,2023-06-26,25-34,50-100K,NC,Retail,False,0.0718
CNB0001669,2023-07-26,45-54,Under 50K,SC,Retail,False,0.0147
CNB0001670,2024-08-19,45-54,100-150K,NC,Retail,False,0.0904
CNB0001671,2024-02-21,35-44,50-100K,NC,Retail,False,0.0111
CNB0001672,2019-11-14,25-34,100-150K,FL,Retail,False,0.0815
CNB0001673,2008-11-11,65+,50-100K,VA,Retail,False,0.0212
CNB0001674,2017-12-24,25-34,100-150K,SC,Retail,False,0.0679
CNB0001675,2008-02-15,35-44,200K+,NC,Affluent,False,0.0139
CNB0001676,2010-12-01,35-44,150-200K,SC,Wealth Management,True,0.0149
CNB0001677,2019-04-18,35-44,200K+,KY,Affluent,True,0.1049
CNB0001678,2024-02-21,65+,200K+,FL,Affluent,False,0.0111
CNB0001679,2022-05-02,35-44,100-150K,SC,Retail,False,0.0124
CNB0001680,2000-06-26,45-54,Under 50K,GA,Retail,False,0.0155
CNB0001681,2024-04-21,65+,150-200K,NC,Affluent,False,0.0626
CNB0001682,2018-01-23,25-34,200K+,NC,Affluent,False,0.1165
CNB0001683,2016-06-02,45-54,100-150K,NC,Affluent,False,0.0159
CNB0001684,2016-08-31,35-44,50-100K,GA,Retail,False,0.0109
CNB0001685,2023-04-27,25-34,150-200K,FL,Wealth Management,True,0.1143
CNB0001686,2024-02-21,55-64,Under 50K,SC,Retail,False,0.0133
CNB0001687,2024-02-21,45-54,100-150K,VA,Retail,False,0.0114
CNB0001688,2024-08-19,25-34,200K+,VA,Affluent,False,0.0845
CNB0001689,2022-01-02,18-24,150-200K,TN,Affluent,False,0.0969
CNB0001690,2024-08-19,18-24,200K+,VA,Wealth Management,True,0.0718
CNB0001691,2009-11-06,65+,50-100K,GA,Retail,False,0.0121
CNB0001692,2015-12-05,35-44,100-150K,AL,Retail,False,0.0764
CNB0001693,2024-02-21,55-64,200K+,NC,Wealth Management,True,0.0148
CNB0001694,2007-06-20,55-64,50-100K,FL,Retail,False,0.0179
CNB0001695,2018-07-22,18-24,100-150K,AL,Retail,False,0.0728
CNB0001696,2021-09-04,45-54,50-100K,NC,Retail,False,0.0137
CNB0001697,2006-02-25,35-44,Under 50K,NC,Retail,False,0.0153
CNB0001698,2017-02-27,35-44,100-150K,VA,Retail,False,0.0152
CNB0001699,2022-11-28,55-64,200K+,SC,Wealth Management,True,0.0999
CNB0001700,2021-08-05,18-24,100-150K,NC,Affluent,False,0.066
CNB0001701,2019-06-17,25-34,150-200K,SC,Affluent,False,0.1042
CNB0001702,2015-06-08,65+,50-100K,AL,Retail,False,0.0131
CNB0001703,2022-06-01,35-44,50-100K,SC,Retail,False,0.0146
CNB0001704,2022-07-31,25-34,150-200K,TN,Affluent,False,0.0682
CNB0001705,2012-04-24,45-54,100-150K,TN,Affluent,False,0.0127
CNB0001706,2022-09-29,25-34,100-150K,VA,Retail,False,0.1077
CNB0001707,2023-06-26,25-34,Under 50K,GA,Retail,False,0.0207
CNB0001708,2024-08-19,25-34,150-200K,SC,Wealth Management,True,0.0723
CNB0001709,2022-10-29,35-44,100-150K,FL,Retail,False,0.1029
CNB0001710,2024-08-19,25-34,100-150K,SC,Retail,False,0.0628
CNB0001711,2023-03-28,65+,50-100K,SC,Retail,False,0.0164
CNB0001712,2022-11-28,65+,50-100K,NC,Retail,False,0.0152
CNB0001713,2017-04-28,35-44,Under 50K,AL,Retail,False,0.0159
CNB0001714,2016-06-02,55-64,200K+,NC,Wealth Management,True,0.0125
CNB0001715,2021-03-08,25-34,50-100K,GA,Retail,False,0.0804
CNB0001716,2014-02-13,35-44,Under 50K,NC,Retail,False,0.0846
CNB0001717,2022-02-01,45-54,50-100K,VA,Retail,False,0.0134
CNB0001718,2024-02-21,55-64,50-100K,SC,Retail,False,0.0166
CNB0001719,2008-02-15,45-54,50-100K,TN,Retail,False,0.0151
CNB0001720,2023-05-27,18-24,150-200K,FL,Wealth Management,True,0.0925
CNB0001721,2008-06-14,45-54,50-100K,VA,Retail,False,0.0135
CNB0001722,2022-07-01,35-44,50-100K,KY,Retail,False,0.0185
CNB0001723,2024-06-20,35-44,150-200K,SC,Affluent,False,0.076
CNB0001724,2016-01-04,55-64,50-100K,VA,Retail,False,0.0189
CNB0001725,2023-04-27,25-34,150-200K,VA,Affluent,False,0.0763
CNB0001726,2020-04-12,25-34,200K+,KY,Affluent,False,0.0772
CNB0001727,2017-06-27,65+,Under 50K,TN,Retail,False,0.0129
CNB0001728,2020-05-12,65+,50-100K,KY,Retail,False,0.0131
CNB0001729,2015-12-05,45-54,50-100K,GA,Retail,False,0.014
CNB0001730,2009-02-09,45-54,50-100K,GA,Retail,False,0.0136
CNB0001731,2021-01-07,45-54,100-150K,VA,Retail,False,0.0118
CNB0001732,2018-05-23,45-54,200K+,NC,Affluent,False,0.012
CNB0001733,2016-03-04,35-44,100-150K,GA,Affluent,False,0.0669
CNB0001734,2022-07-01,35-44,200K+,VA,Wealth Management,True,0.1012
CNB0001735,2017-05-28,55-64,50-100K,GA,Retail,False,0.0125
CNB0001736,2022-05-02,25-34,100-150K,NC,Retail,False,0.0909
CNB0001737,2020-08-10,18-24,200K+,GA,Wealth Management,True,0.097
CNB0001738,2018-11-19,45-54,150-200K,VA,Affluent,True,0.0158
CNB0001739,2000-06-26,55-64,50-100K,NC,Retail,False,0.0156
CNB0001740,2024-08-19,18-24,200K+,NC,Wealth Management,True,0.0875
CNB0001741,2024-02-21,35-44,150-200K,KY,Affluent,False,0.0144
CNB0001742,2020-03-13,25-34,50-100K,NC,Retail,False,0.0142
CNB0001743,2019-11-14,25-34,100-150K,NC,Retail,False,0.0129
CNB0001744,2024-01-22,65+,150-200K,SC,Affluent,False,0.0142
CNB0001745,2001-09-19,45-54,50-100K,AL,Retail,False,0.0116
CNB0001746,2019-06-17,35-44,150-200K,AL,Wealth Management,True,0.0873
CNB0001747,2022-05-02,55-64,200K+,FL,Affluent,False,0.1089
CNB0001748,2005-03-02,65+,100-150K,AL,Retail,False,0.0111
CNB0001749,2024-08-19,25-34,150-200K,SC,Affluent,True,0.0845
CNB0001750,2019-12-14,35-44,50-100K,VA,Retail,False,0.0117
CNB0001751,2006-12-22,35-44,Under 50K,VA,Retail,False,0.0127
CNB0001752,2020-07-11,25-34,150-200K,VA,Affluent,False,0.0882
CNB0001753,2024-02-21,55-64,Under 50K,GA,Retail,False,0.0125
CNB0001754,2021-09-04,35-44,Under 50K,NC,Retail,False,0.0135
CNB0001755,2022-10-29,55-64,Under 50K,NC,Retail,False,0.0148
CNB0001756,2021-01-07,45-54,50-100K,VA,Retail,False,0.0167
CNB0001757,2021-10-04,25-34,50-100K,NC,Retail,False,0.0178
CNB0001758,2014-08-12,55-64,Under 50K,NC,Retail,False,0.014
CNB0001759,2023-06-26,45-54,150-200K,SC,Wealth Management,True,0.0118
CNB0001760,2022-08-30,55-64,50-100K,GA,Retail,False,0.0138
CNB0001761,2022-07-01,35-44,50-100K,GA,Retail,False,0.0143
CNB0001762,2006-04-26,45-54,100-150K,KY,Affluent,False,0.0705
CNB0001763,2024-06-20,25-34,150-200K,NC,Wealth Management,True,0.1053
CNB0001764,2022-06-01,45-54,150-200K,KY,Wealth Management,True,0.1072
CNB0001765,2024-02-21,25-34,Under 50K,SC,Retail,False,0.0142
CNB0001766,2000-06-26,65+,50-100K,SC,Retail,False,0.0188
CNB0001767,2011-06-29,45-54,50-100K,TN,Retail,False,0.0148
CNB0001768,2015-12-05,45-54,200K+,NC,Affluent,False,0.0124
CNB0001769,2020-11-08,55-64,Under 50K,NC,Retail,False,0.0135
CNB0001770,2022-01-02,25-34,50-100K,SC,Retail,False,0.0124
CNB0001771,2021-10-04,25-34,150-200K,VA,Wealth Management,True,0.0877
CNB0001772,2018-06-22,65+,50-100K,VA,Retail,False,0.0156
CNB0001773,2000-06-26,25-34,100-150K,NC,Affluent,False,0.0767
CNB0001774,2021-09-04,65+,50-100K,KY,Retail,False,0.0123
CNB0001775,2005-10-28,35-44,50-100K,FL,Retail,False,0.0149
CNB0001776,2019-03-19,35-44,Under 50K,NC,Retail,False,0.0167
CNB0001777,2024-02-21,25-34,100-150K,SC,Retail,False,0.0147
CNB0001778,2021-07-06,55-64,50-100K,TN,Retail,False,0.0134
CNB0001779,2023-12-23,25-34,100-150K,VA,Retail,False,0.0142
CNB0001780,2000-06-26,45-54,50-100K,NC,Retail,False,0.0147
CNB0001781,2022-02-01,35-44,100-150K,AL,Affluent,False,0.0195
CNB0001782,2024-04-21,25-34,200K+,AL,Affluent,False,0.1095
CNB0001783,2022-10-29,35-44,100-150K,TN,Retail,False,0.0716
CNB0001784,2024-02-21,35-44,Under 50K,GA,Retail,False,0.022
CNB0001785,2013-01-19,55-64,50-100K,GA,Retail,False,0.0111
CNB0001786,2024-07-20,25-34,150-200K,VA,Affluent,False,0.0613
CNB0001787,2021-03-08,35-44,50-100K,NC,Retail,False,0.0146
CNB0001788,2018-10-20,65+,50-100K,NC,Retail,False,0.015
CNB0001789,2018-12-19,25-34,200K+,NC,Affluent,False,0.0981
CNB0001790,2016-08-31,35-44,100-150K,TN,Retail,False,0.0134
CNB0001791,2022-07-31,45-54,100-150K,VA,Retail,False,0.0112
CNB0001792,2016-10-30,25-34,50-100K,NC,Retail,False,0.0986
CNB0001793,2018-08-21,18-24,150-200K,TN,Affluent,False,0.0856
CNB0001794,2015-05-09,35-44,200K+,GA,Affluent,False,0.0749
CNB0001795,2018-05-23,45-54,50-100K,GA,Retail,False,0.0119
CNB0001796,2024-08-19,35-44,100-150K,GA,Retail,False,0.0733
CNB0001797,2009-07-09,45-54,50-100K,FL,Retail,False,0.0151
CNB0001798,2012-08-22,18-24,100-150K,AL,Retail,False,0.012
CNB0001799,2021-02-06,45-54,Under 50K,SC,Retail,False,0.0129
CNB0001800,2020-02-12,25-34,100-150K,NC,Affluent,True,0.0157
CNB0001801,2023-01-27,55-64,50-100K,SC,Retail,False,0.0174
CNB0001802,2017-11-24,35-44,100-150K,VA,Retail,False,0.0127
CNB0001803,2016-08-01,65+,Under 50K,TN,Retail,False,0.0121
CNB0001804,2022-07-01,25-34,100-150K,SC,Retail,False,0.0143
CNB0001805,2021-10-04,45-54,100-150K,NC,Retail,False,0.0229
CNB0001806,2023-09-24,25-34,50-100K,SC,Retail,False,0.0707
CNB0001807,2007-12-17,35-44,Under 50K,GA,Retail,False,0.0134
CNB0001808,2006-03-27,25-34,50-100K,KY,Retail,False,0.0129
CNB0001809,2019-10-15,18-24,200K+,FL,Affluent,False,0.1095
CNB0001810,2013-11-15,25-34,150-200K,GA,Affluent,False,0.0796
CNB0001811,2010-11-01,25-34,200K+,NC,Wealth Management,True,0.1268
CNB0001812,2023-03-28,18-24,150-200K,SC,Affluent,True,0.0844
CNB0001813,2020-10-09,55-64,Under 50K,GA,Retail,False,0.0185
CNB0001814,2018-01-23,45-54,50-100K,NC,Retail,False,0.022
CNB0001815,2020-05-12,25-34,100-150K,SC,Retail,False,0.0861
CNB0001816,2019-01-18,18-24,100-150K,GA,Retail,False,0.1114
CNB0001817,2012-08-22,45-54,Under 50K,VA,Retail,False,0.0165
CNB0001818,2014-10-11,25-34,Under 50K,SC,Retail,False,0.0134
CNB0001819,2024-04-21,25-34,150-200K,TN,Affluent,False,0.0668
CNB0001820,2000-06-26,35-44,150-200K,KY,Wealth Management,True,0.0226
CNB0001821,2019-10-15,55-64,50-100K,NC,Retail,False,0.0128
CNB0001822,2021-02-06,45-54,150-200K,TN,Affluent,True,0.079
CNB0001823,2023-08-25,25-34,100-150K,VA,Retail,False,0.0792
CNB0001824,2023-06-26,45-54,100-150K,NC,Affluent,True,0.0181
CNB0001825,2011-11-26,18-24,200K+,NC,Affluent,False,0.0154
CNB0001826,2010-05-05,35-44,Under 50K,TN,Retail,False,0.0125
CNB0001827,2013-01-19,45-54,150-200K,NC,Wealth Management,True,0.0122
CNB0001828,2023-01-27,25-34,150-200K,FL,Affluent,False,0.1121
CNB0001829,2024-01-22,65+,100-150K,TN,Retail,False,0.0134
CNB0001830,2008-12-11,45-54,50-100K,TN,Retail,False,0.0104
CNB0001831,2006-05-26,55-64,150-200K,NC,Affluent,False,0.0179
CNB0001832,2019-08-16,35-44,200K+,VA,Affluent,False,0.0969
CNB0001833,2021-09-04,45-54,50-100K,VA,Retail,False,0.0147
CNB0001834,2024-02-21,18-24,100-150K,TN,Affluent,True,0.0141
CNB0001835,2018-08-21,65+,100-150K,AL,Retail,False,0.0111
CNB0001836,2021-10-04,35-44,150-200K,TN,Wealth Management,True,0.0116
CNB0001837,2019-01-18,65+,150-200K,VA,Wealth Management,True,0.0134
CNB0001838,2013-09-16,25-34,Under 50K,TN,Retail,False,0.0734
CNB0001839,2019-05-18,35-44,100-150K,NC,Retail,False,0.1307
CNB0001840,2020-12-08,35-44,150-200K,NC,Wealth Management,True,0.0117
CNB0001841,2017-11-24,35-44,100-150K,SC,Affluent,False,0.0769
CNB0001842,2007-05-21,45-54,Under 50K,FL,Retail,False,0.0138
CNB0001843,2024-02-21,18-24,150-200K,SC,Wealth Management,True,0.0128
CNB0001844,2013-07-18,45-54,100-150K,GA,Affluent,True,0.0131
CNB0001845,2020-03-13,35-44,150-200K,NC,Wealth Management,True,0.0145
CNB0001846,2021-10-04,25-34,50-100K,GA,Retail,False,0.0706
CNB0001847,2015-11-05,65+,50-100K,NC,Retail,False,0.0157
CNB0001848,2022-10-29,55-64,50-100K,FL,Retail,False,0.0154
CNB0001849,2011-05-30,25-34,Under 50K,TN,Retail,False,0.0128
CNB0001850,2010-02-04,45-54,100-150K,GA,Affluent,False,0.0136
CNB0001851,2020-01-13,25-34,100-150K,FL,Affluent,False,0.0165
CNB0001852,2017-04-28,45-54,Under 50K,VA,Retail,False,0.0139
CNB0001853,2000-06-26,55-64,100-150K,NC,Affluent,False,0.0182
CNB0001854,2005-05-01,45-54,50-100K,NC,Retail,False,0.0123
CNB0001855,2022-02-01,45-54,100-150K,SC,Affluent,False,0.0616
CNB0001856,2024-02-21,55-64,200K+,VA,Affluent,False,0.0128
CNB0001857,2019-06-17,55-64,100-150K,FL,Affluent,False,0.012
CNB0001858,2024-02-21,55-64,150-200K,SC,Affluent,False,0.0146
CNB0001859,2016-07-02,65+,100-150K,NC,Retail,False,0.0162
CNB0001860,2020-05-12,25-34,150-200K,GA,Wealth Management,True,0.0155
CNB0001861,2021-07-06,45-54,50-100K,NC,Retail,False,0.0133
CNB0001862,2022-06-01,25-34,100-150K,GA,Retail,False,0.0824
CNB0001863,2024-02-21,35-44,50-100K,NC,Retail,False,0.0176
CNB0001864,2021-06-06,35-44,50-100K,TN,Retail,False,0.1497
CNB0001865,2016-01-04,35-44,Under 50K,NC,Retail,False,0.0133
CNB0001866,2024-01-22,35-44,100-150K,SC,Retail,False,0.0107
CNB0001867,2016-03-04,35-44,100-150K,VA,Affluent,False,0.0146
CNB0001868,2010-10-02,65+,50-100K,FL,Retail,False,0.0181
CNB0001869,2019-02-17,25-34,100-150K,NC,Retail,False,0.1065
CNB0001870,2018-03-24,45-54,50-100K,TN,Retail,False,0.0107
